date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:01:20	3123329/3123329	---MCZ	200	added ('OK')	image/png	etag:W/%22619596b8-2fa881%22	https://mediaman.ma/illusrations/payment_with_check.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/illusrations/payment_with_check.png	(from https://mediaman.ma/services)
13:01:21	129590/129590	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261d82054-1fa36%22	https://mediaman.ma/fr/assets/css/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-brands-400.eot	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:22	129590/129590	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261d82054-1fa36%22	https://mediaman.ma/fr/assets/css/fonts/fa-brands-400d41d.eot?	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-brands-400d41dd41d.eot	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:22	74652/74652	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:13:24%20GMT	https://mediaman.ma/fr/assets/css/fonts/fa-brands-400.html	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-brands-400.html	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:23	129284/129284	---M--	200	added ('OK')	application/octet-stream	etag:%2261d82054-1f904%22	https://mediaman.ma/fr/assets/css/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-brands-400.ttf	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:23	87520/87520	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261d82054-155e0%22	https://mediaman.ma/fr/assets/css/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-brands-400.woff	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:25	502130/502130	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261d82054-7a972%22	https://mediaman.ma/fr/assets/css/fonts/fa-duotone-900.eot	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-duotone-900.eot	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:26	694443/694443	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261d82054-a98ab%22	https://mediaman.ma/fr/assets/css/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-brands-400.svg	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:26	502130/502130	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261d82054-7a972%22	https://mediaman.ma/fr/assets/css/fonts/fa-duotone-900d41d.eot?	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-duotone-900d41dd41d.eot	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:28	234468/234468	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261d82054-393e4%22	https://mediaman.ma/fr/assets/css/fonts/fa-duotone-900.woff	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-duotone-900.woff	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:29	501832/501832	---M--	200	added ('OK')	application/octet-stream	etag:%2261d82054-7a848%22	https://mediaman.ma/fr/assets/css/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-duotone-900.ttf	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:30	165712/165712	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:13:24%20GMT	https://mediaman.ma/fr/assets/css/fonts/fa-duotone-900.html	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-duotone-900.html	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:30	429282/429282	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261d82054-68ce2%22	https://mediaman.ma/fr/assets/css/fonts/fa-light-300.eot	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-light-300.eot	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:34	2277251/2277251	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e0afb6-22bf83%22	https://mediaman.ma/fr/assets/css/fonts/fa-duotone-900.svg	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-duotone-900.svg	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:34	429282/429282	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261d82054-68ce2%22	https://mediaman.ma/fr/assets/css/fonts/fa-light-300d41d.eot?	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-light-300d41dd41d.eot	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:34	164968/164968	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:13:24%20GMT	https://mediaman.ma/fr/assets/css/fonts/fa-light-300.html	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-light-300.html	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:34	218228/218228	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261d82054-35474%22	https://mediaman.ma/fr/assets/css/fonts/fa-light-300.woff	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-light-300.woff	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:38	429000/429000	---M--	200	added ('OK')	application/octet-stream	etag:%2261d82054-68bc8%22	https://mediaman.ma/fr/assets/css/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-light-300.ttf	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:38	397226/397226	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261d82054-60faa%22	https://mediaman.ma/fr/assets/css/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-regular-400.eot	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:38	2077239/2077239	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e0afb4-1fb237%22	https://mediaman.ma/fr/assets/css/fonts/fa-light-300.svg	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-light-300.svg	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:38	397226/397226	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261d82054-60faa%22	https://mediaman.ma/fr/assets/css/fonts/fa-regular-400d41d.eot?	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-regular-400d41dd41d.eot	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:39	152180/152180	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:13:24%20GMT	https://mediaman.ma/fr/assets/css/fonts/fa-regular-400.html	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-regular-400.html	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:40	201232/201232	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261d82054-31210%22	https://mediaman.ma/fr/assets/css/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-regular-400.woff	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:41	338998/338998	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261d82054-52c36%22	https://mediaman.ma/fr/assets/css/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-solid-900.eot	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:41	396932/396932	---M--	200	added ('OK')	application/octet-stream	etag:%2261d82054-60e84%22	https://mediaman.ma/fr/assets/css/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-regular-400.ttf	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:42	1866587/1866587	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e0afb4-1c7b5b%22	https://mediaman.ma/fr/assets/css/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-regular-400.svg	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:43	338998/338998	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261d82054-52c36%22	https://mediaman.ma/fr/assets/css/fonts/fa-solid-900d41d.eot?	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-solid-900d41dd41d.eot	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:43	123060/123060	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:13:24%20GMT	https://mediaman.ma/fr/assets/css/fonts/fa-solid-900.html	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-solid-900.html	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:43	164092/164092	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261d82054-280fc%22	https://mediaman.ma/fr/assets/css/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-solid-900.woff	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:44	4178/4178	---MCZ	200	added ('OK')	image/gif	etag:W/%2261d82054-1052%22	https://mediaman.ma/fr/assets/css/fonts/ajax-loader.gif	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/ajax-loader.gif	(from https://mediaman.ma/fr/assets/css/vendor/slick-theme.css)
13:01:44	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261d82054-800%22	https://mediaman.ma/fr/assets/css/fonts/slick.eot	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/slick.eot	(from https://mediaman.ma/fr/assets/css/vendor/slick-theme.css)
13:01:44	338716/338716	---M--	200	added ('OK')	application/octet-stream	etag:%2261d82054-52b1c%22	https://mediaman.ma/fr/assets/css/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-solid-900.ttf	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:44	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261d82054-800%22	https://mediaman.ma/fr/assets/css/fonts/slickd41d.eot?	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/slickd41dd41d.eot	(from https://mediaman.ma/fr/assets/css/vendor/slick-theme.css)
13:01:44	1380/1380	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261d82054-564%22	https://mediaman.ma/fr/assets/css/fonts/slick.woff	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/slick.woff	(from https://mediaman.ma/fr/assets/css/vendor/slick-theme.css)
13:01:45	1892/1892	---M--	200	added ('OK')	application/octet-stream	etag:%2261d82054-764%22	https://mediaman.ma/fr/assets/css/fonts/slick.ttf	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/slick.ttf	(from https://mediaman.ma/fr/assets/css/vendor/slick-theme.css)
13:01:45	2166/2166	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261d82054-876%22	https://mediaman.ma/fr/assets/css/fonts/slick.svg	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/slick.svg	(from https://mediaman.ma/fr/assets/css/vendor/slick-theme.css)
13:01:45	393/393	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-189%22	https://mediaman.ma/fr/assets/media/icon/message.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/message.png	(from https://mediaman.ma/fr/assets/css/app.css?ver=1.2.3)
13:01:45	1522998/1522998	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e0afb4-173d36%22	https://mediaman.ma/fr/assets/css/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/fonts/fa-solid-900.svg	(from https://mediaman.ma/fr/assets/css/vendor/font-awesome.css)
13:01:46	12066/12066	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-2f22%22	https://mediaman.ma/fr/assets/media/others/designer-text.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/designer-text.png	(from https://mediaman.ma/fr/assets/css/app.css?ver=1.2.3)
13:01:46	338/338	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-152%22	https://mediaman.ma/fr/assets/media/icon/message-light.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/icon/message-light.png	(from https://mediaman.ma/fr/assets/css/app.css?ver=1.2.3)
13:01:47	29880/29880	---M--	200	added ('OK')	application/octet-stream	etag:%2261d82052-74b8%22	https://mediaman.ma/fr/assets/avenir/AvenirArabic-Book.woff2	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/avenir/AvenirArabic-Book.woff2	(from https://mediaman.ma/fr/assets/avenir/stylesheet.css)
13:01:47	41112/41112	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261d82052-a098%22	https://mediaman.ma/fr/assets/avenir/AvenirArabic-Book.woff	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/avenir/AvenirArabic-Book.woff	(from https://mediaman.ma/fr/assets/avenir/stylesheet.css)
13:01:47	30200/30200	---M--	200	added ('OK')	application/octet-stream	etag:%2261d82054-75f8%22	https://mediaman.ma/fr/assets/avenir/AvenirArabic-Medium.woff2	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/avenir/AvenirArabic-Medium.woff2	(from https://mediaman.ma/fr/assets/avenir/stylesheet.css)
13:01:48	41528/41528	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261d82054-a238%22	https://mediaman.ma/fr/assets/avenir/AvenirArabic-Medium.woff	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/avenir/AvenirArabic-Medium.woff	(from https://mediaman.ma/fr/assets/avenir/stylesheet.css)
13:01:48	29548/29548	---M--	200	added ('OK')	application/octet-stream	etag:%2261d82054-736c%22	https://mediaman.ma/fr/assets/avenir/AvenirArabic-Light.woff2	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/avenir/AvenirArabic-Light.woff2	(from https://mediaman.ma/fr/assets/avenir/stylesheet.css)
13:01:48	40760/40760	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261d82052-9f38%22	https://mediaman.ma/fr/assets/avenir/AvenirArabic-Light.woff	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/avenir/AvenirArabic-Light.woff	(from https://mediaman.ma/fr/assets/avenir/stylesheet.css)
13:01:49	30532/30532	---M--	200	added ('OK')	application/octet-stream	etag:%2261d82052-7744%22	https://mediaman.ma/fr/assets/avenir/AvenirArabic-Black.woff2	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/avenir/AvenirArabic-Black.woff2	(from https://mediaman.ma/fr/assets/avenir/stylesheet.css)
13:01:49	42088/42088	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261d82052-a468%22	https://mediaman.ma/fr/assets/avenir/AvenirArabic-Black.woff	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/avenir/AvenirArabic-Black.woff	(from https://mediaman.ma/fr/assets/avenir/stylesheet.css)
13:01:50	30580/30580	---M--	200	added ('OK')	application/octet-stream	etag:%2261d82052-7774%22	https://mediaman.ma/fr/assets/avenir/AvenirArabic-Heavy.woff2	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/avenir/AvenirArabic-Heavy.woff2	(from https://mediaman.ma/fr/assets/avenir/stylesheet.css)
13:01:50	173103/173103	---MCZ	200	added ('OK')	text/css	etag:W/%226234a092-2a42f%22	https://mediaman.ma/fr/assets/css/custom.css?v=ctKscw942	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/customfcc8.css	(from https://mediaman.ma/fr/about)
13:01:50	41904/41904	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261d82052-a3b0%22	https://mediaman.ma/fr/assets/avenir/AvenirArabic-Heavy.woff	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/avenir/AvenirArabic-Heavy.woff	(from https://mediaman.ma/fr/assets/avenir/stylesheet.css)
13:01:50	17946/17946	---MCZ	200	added ('OK')	text/css	etag:W/%2261ed8724-461a%22	https://mediaman.ma/fr/assets/css/responsive.css?v=jqdKS151	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/responsive15ff.css	(from https://mediaman.ma/fr/about)
13:01:52	133327/133327	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-208cf%22	https://mediaman.ma/fr/assets/media/banner/banner-thumb-2.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/banner/banner-thumb-2.png	(from https://mediaman.ma/fr/about)
13:01:52	13863/13863	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-3627%22	https://mediaman.ma/fr/assets/media/others/bubble-21.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-21.png	(from https://mediaman.ma/fr/about)
13:01:52	1708957/1708957	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-1a139d%22	https://mediaman.ma/fr/assets/media/banner/banner-bg-1.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/banner/banner-bg-1.png	(from https://mediaman.ma/fr/assets/css/app.css?ver=1.2.3)
13:01:52	55949/55949	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-da8d%22	https://mediaman.ma/fr/assets/media/others/bubble-9.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-9.png	(from https://mediaman.ma/fr/about)
13:01:52	32323/32323	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-7e43%22	https://mediaman.ma/fr/assets/media/others/line-4.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/line-4.png	(from https://mediaman.ma/fr/about)
13:01:54	485550/485550	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-768ae%22	https://mediaman.ma/fr/assets/media/about/about-2-r.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/about/about-2-r.png	(from https://mediaman.ma/fr/about)
13:01:59	222674/222674	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-365d2%22	https://mediaman.ma/fr/assets/media/team_S/WAFIQ.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/team_S/WAFIQ.png	(from https://mediaman.ma/fr/about)
13:01:59	201532/201532	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-3133c%22	https://mediaman.ma/fr/assets/media/team_S/YASSINE.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/team_S/YASSINE.png	(from https://mediaman.ma/fr/about)
13:01:59	532658/532658	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2261d82054-820b2%22	https://mediaman.ma/fr/assets/media/team_S/Med-Gallab.jpg	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/team_S/Med-Gallab.jpg	(from https://mediaman.ma/fr/about)
13:01:59	586548/586548	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2261d82054-8f334%22	https://mediaman.ma/fr/assets/media/team_S/Brahim-Gallab.jpg	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/team_S/Brahim-Gallab.jpg	(from https://mediaman.ma/fr/about)
13:01:59	152538/152538	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-253da%22	https://mediaman.ma/fr/assets/media/team_S/HALIMA.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/team_S/HALIMA.png	(from https://mediaman.ma/fr/about)
13:02:00	40499/40499	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2261d82054-9e33%22	https://mediaman.ma/fr/assets/media/team_S/RACHID_.jpg	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/team_S/RACHID_.jpg	(from https://mediaman.ma/fr/about)
13:02:01	171640/171640	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-29e78%22	https://mediaman.ma/fr/assets/media/team_S/ABDULLAH.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/team_S/ABDULLAH.png	(from https://mediaman.ma/fr/about)
13:02:01	199100/199100	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-309bc%22	https://mediaman.ma/fr/assets/media/team_S/HICHAM.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/team_S/HICHAM.png	(from https://mediaman.ma/fr/about)
13:02:01	220148/220148	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-35bf4%22	https://mediaman.ma/fr/assets/media/team_S/HAJAR.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/team_S/HAJAR.png	(from https://mediaman.ma/fr/about)
13:02:02	134670/134670	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-20e0e%22	https://mediaman.ma/fr/assets/media/team_S/LATIFA.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/team_S/LATIFA.png	(from https://mediaman.ma/fr/about)
13:02:02	176561/176561	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-2b1b1%22	https://mediaman.ma/fr/assets/media/team_S/HICHAM%20T.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/team_S/HICHAM%20T.png	(from https://mediaman.ma/fr/about)
13:02:02	149200/149200	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-246d0%22	https://mediaman.ma/fr/assets/media/team_S/AYOUB%20AIT.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/team_S/AYOUB%20AIT.png	(from https://mediaman.ma/fr/about)
13:02:03	206652/206652	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-3273c%22	https://mediaman.ma/fr/assets/media/team_S/hicham%20idaamer.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/team_S/hicham%20idaamer.png	(from https://mediaman.ma/fr/about)
13:02:03	171379/171379	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-29d73%22	https://mediaman.ma/fr/assets/media/team_S/SOULAIMAN.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/team_S/SOULAIMAN.png	(from https://mediaman.ma/fr/about)
13:02:03	176588/176588	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-2b1cc%22	https://mediaman.ma/fr/assets/media/team_S/MOHAMMED.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/team_S/MOHAMMED.png	(from https://mediaman.ma/fr/about)
13:02:04	25411/25411	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-6343%22	https://mediaman.ma/fr/assets/media/others/circle-1.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/circle-1.png	(from https://mediaman.ma/fr/about)
13:02:04	5863/5863	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-16e7%22	https://mediaman.ma/fr/assets/media/others/line-3.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/line-3.png	(from https://mediaman.ma/fr/about)
13:02:04	2588/2588	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-a1c%22	https://mediaman.ma/fr/assets/media/others/bubble-5.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-5.png	(from https://mediaman.ma/fr/about)
13:02:04	173103/173103	---MCZ	200	added ('OK')	text/css	etag:W/%226234a092-2a42f%22	https://mediaman.ma/fr/assets/css/custom.css?v=ctKscw179	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/custom9cdc.css	(from https://mediaman.ma/fr/branding)
13:02:05	17946/17946	---MCZ	200	added ('OK')	text/css	etag:W/%2261ed8724-461a%22	https://mediaman.ma/fr/assets/css/responsive.css?v=jqdKS388	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/css/responsive910f.css	(from https://mediaman.ma/fr/branding)
13:02:05	131409/131409	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-20151%22	https://mediaman.ma/fr/assets/media/project/project-2.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/project/project-2.png	(from https://mediaman.ma/fr/branding)
13:02:05	13796/13796	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-35e4%22	https://mediaman.ma/fr/assets/media/others/bubble-20.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/media/others/bubble-20.png	(from https://mediaman.ma/fr/branding)
13:02:14	764250/764250	---MCZ	200	added ('OK')	image/png	etag:W/%2261d82054-ba95a%22	https://mediaman.ma/fr/assets/design/1.png	C:/My%20Web%20Sites/fillie%20zebsite%20media%20man/mediaman.ma/fr/assets/design/1.png	(from https://mediaman.ma/fr/branding)
